,feature_name,cultured_feature_counts,uncultured_feature_counts
902,Prolipoprotein diacylglyceryltransferase,17,1
903,Glutamine synthetase,12,3
904,"Endonuclease YncB, thermonuclease family",20,0
905,Protein of avirulence locus involved in temperature-dependent protein secretion,15,3
906,Cytochrome c5,14,3
907,Endo-beta-N-acetylglucosaminidase D,14,3
908,Predicted glutamine amidotransferase YafJ,19,0
909,Endonuclease I,15,1
910,"Prophage-encoded protein YbcV, DUF1398 family",19,1
911,Nitrate reductase alpha subunit,20,0
912,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",19,1
913,Predicted helicase,21,0
914,"Uncharacterized conserved protein, DUF4176 domain",16,0
915,"Predicted metal-dependent carbohydrate esterase YdaL, contains NodB-like catalytic (CE4) domain",21,0
916,"Uncharacterized membrane protein, DUF4212 domain",16,0
917,Phenylalanine-4-hydroxylase,19,0
918,"Mitochondrial translation protein, Rmd1/RMND1/DUF155 family",18,1
919,Predicted secreted Zn-dependent protease,21,0
920,Periplasmic subunit MlaD of the ABC-type intermembrane phospholipid transporter Mla,21,0
921,"ssDNA-binding replication factor A, large subunit",19,1
922,"Uncharacterized conserved protein, DUF1820 domain",17,2
923,Uri superfamily endonuclease,17,0
924,"ABC-type methionine transport system, ATPase component",16,4
925,"Cytochrome oxidase maturation protein, CcoS/FixS family",19,1
926,"Phosphoserine phosphatase RsbU, regulator of sigma subunit",19,0
927,"Coenzyme F420-reducing hydrogenase, delta subunit",17,2
928,Exosortase/Archaeosortase,17,0
929,"Archaeal DNA polymerase II, small subunit/DNA polymerase delta, subunit B",14,1
930,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE,21,0
931,Acyl CoA:acetate/3-ketoacid CoA transferase,18,2
932,"Uncharacterized membrane protein MJ1443, UPF0132 family",11,4
933,Protoporphyrinogen oxidase HemY/PPOX,18,1
934,FAD synthase,13,2
935,Predicted alpha/beta hydrolase,21,0
936,"Rps3 or RNA methylase involved in ribosome biogenesis, SPOUT family",14,1
937,Ribosomal protein L31,17,1
938,"Predicted protease, Abi (CAAX) family",19,0
939,Beta-xylosidase,16,3
940,Tyrosine-protein phosphatase YwqE,21,0
941,Ribonucleotide reductase alpha subunit,11,7
942,"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component",17,1
943,"Tetrahydromethanopterin S-methyltransferase, subunit F",14,2
944,Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme),17,3
945,"Predicted 5' DNA nuclease, flap endonuclease-1-like, helix-3-turn-helix (H3TH) domain",18,1
946,Folylpolyglutamate synthase/Dihydropteroate synthase,17,1
947,"Uncharacterized conserved protein, DUF2155 domain",19,1
948,"Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family",12,4
949,"Ferritin-like protein MJ0754, DUF2202 family",13,3
950,Maltooligosyltrehalose synthase,14,5
951,"Predicted Kef-type K+ transport protein, K+/H+ antiporter domain",18,0
952,"Uncharacterized conserved protein YxeA, DUF1093 family",18,1
953,tRNA-Met C34-N4-acetylcytidine synthase TmcAL,14,3
954,PUA domain (predicted RNA-binding domain),15,0
955,"Rbosome biogenesis protein Nip4, contains PUA domain",12,1
956,"Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit",17,1
957,Lantibiotic modifying enzyme,21,0
958,"L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)",15,3
959,"Predicted hydrolase, HD superfamily",15,1
960,"Endo-1,4-beta-xylanase, GH35 family",15,3
961,Fe2+ transporter FeoB,18,0
962,"Uncharacterized conserved protein YecM, predicted metalloenzyme",18,2
963,Formiminotetrahydrofolate cyclodeaminase,14,2
964,"Signal recognition particle receptor subunit beta, a GTPase",19,1
965,"Uncharacterized protein domain, C-terminal to COG1479 DNAse/DNA nickase",16,2
966,"Uncharacterized conserved protein, DUF2164 family",15,1
967,"Predicted metal-dependent phosphohydrolase, HD superfamily",19,1
968,"ADP-ribose pyrophosphatase YjhB, NUDIX family",17,3
969,Putative N-acetylmannosamine-6-phosphate epimerase,16,3
970,Zn-dependent metalloprotease (Neutral protease B),20,0
971,Glycine cleavage system protein H (lipoate-binding),18,1
972,"Anti-sigma factor ChrR, cupin superfamily",13,4
973,"C-terminal domain of the GTP 3',8'-cyclase MoaA, radical SAM superfamily (molybdenum cofactor biosynthesis)",19,2
974,"Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily",11,4
975,Fibronectin type 3 domain,18,1
976,Isopenicillin N synthase and related dioxygenases,14,2
977,Gluconate kinase,18,0
978,Chorismate synthase,17,1
979,"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfD subunit",21,0
980,"Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family",21,0
981,"ATP-dependent helicase YprA,  contains C-terminal metal-binding DUF1998 domain",16,1
982,"Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family",17,2
983,Acetoacetate decarboxylase,13,3
984,Kynurenine formamidase,17,1
985,Circularly permuted ATP-grasp protein,17,2
986,Cupin domain protein related to quercetin dioxygenase,18,1
987,Uncharacterized conserved protein containing a metal-binding domain,20,1
988,"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit",19,1
989,Thioredoxin reductase,21,0
990,NAD/NADP transhydrogenase beta subunit,17,1
991,Leucyl-tRNA synthetase,17,2
992,"Uncharacterized conserved protein YhhL, DUF1145 family",19,1
993,"Ferritin-like DNA-binding protein, DPS (DNA Protection under Starvation) family",14,2
994,"Uncharacterized conserved protein, DUF2247 domain",19,0
995,Mannosyltransferase OCH1 or related enzyme,19,1
996,"Binding protein subunit MlaB of the ABC-type intermembrane phospholipid transporter Mla, contains STAS domain",13,3
997,Glycerophosphoryl diester phosphodiesterase,17,0
998,"Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific",18,2
999,Uncharacterized conserved protein Alr0986,16,2
1000,"Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family",18,2
1001,3-methylpurine DNA glycosylase AlkC,10,3
1002,"Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ",18,0
1003,"Serine protease, subtilisin family",15,3
1004,"Type III secretory pathway, lipoprotein EscJ",12,6
1005,"DNA polymerase III, delta subunit",19,1
1006,Alpha/beta superfamily hydrolase,20,0
1007,Ribosomal protein L34,14,6
1008,ERCC4-related helicase,13,4
1009,"Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily",20,0
1010,"Forkhead associated (FHA) domain, binds pSer, pThr, pTyr",15,3
1011,"Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains",17,1
1012,General stress protein 26 (function unknown),20,1
1013,Ribosomal protein L18,21,0
1014,CRISPR-Cas type I system-associated endonuclease/helicase Cas3,20,1
1015,Uncharacterized conserved protein YtzB,21,0
1016,Divalent metal cation (Fe/Co/Zn/Cd) efflux pump,18,1
1017,Ribosomal protein S26e,17,1
1018,"ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation",14,1
1019,"Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)",14,4
1020,"K+-transporting ATPase, KdpA subunit",17,1
1021,"NTP pyrophosphatase, MazG superfamily",20,1
1022,"Thiamin phosphate synthase YjbQ, UPF0047 family",18,1
1023,"ABC-type Na+ efflux pump, permease component NatB",17,1
1024,"Type IV secretory pathway, VirB10 component",20,0
1025,"Uncharacterized conserved protein, DUF1009 family",16,1
1026,"Invasion protein IalB, involved in pathogenesis",16,0
1027,Fumarylacetoacetate (FAA) hydrolase family protein,12,3
1028,Ribosomal protein L11,11,4
1029,Stage 0 sporulation-control protein Spo0M,20,1
1030,Uncharacterized conserved protein MJ0452,15,2
1031,Mitochondrial FoF1-type ATP synthase assembly chaperone ATP12,19,1
1032,"Predicted DNA binding protein, CopG/RHH family",19,1
1033,Predicted amino acid dehydrogenase,16,1
1034,"Uncharacterized conserved protein YeaC, DUF1315 family",16,2
1035,Porphobilinogen deaminase,19,1
1036,Na+/glutamate symporter,14,3
1037,"Restriction endonuclease, type III RM system",18,1
1038,"Uncharacterized membrane protein, UPF0136 family",15,4
1039,K+ uptake protein Kup,18,1
1040,"Uncharacterized membrane protein YagU, involved in acid resistance, DUF1440 family",15,2
1041,Energy-converting hydrogenase Eha subunit E,17,0
1042,"Beta-glucanase, GH16 family",18,1
1043,"Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily",12,3
1044,"Tetrahydromethanopterin S-methyltransferase, subunit C",17,0
1045,Fe-S cluster assembly ATPase SufC,15,0
1046,Sulfur oxidation protein SoxY,18,0
1047,Sensor histidine kinase DipB regulating citrate/malate metabolism,15,4
1048,"Spore coat polysaccharide biosynthesis protein SpsF, cytidylyltransferase family",17,0
1049,"mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module",18,0
1050,Asparagine synthetase A,19,0
1051,Threonine/homoserine/homoserine lactone efflux protein,15,2
1052,Predicted glycosyltransferase involved in capsule biosynthesis,17,2
1053,N6-adenosine-specific RNA methylase IME4,21,0
1054,"Uncharacterized conserved protein YhbP, UPF0306 family",19,2
1055,"ABC-type Fe3+ transport system, periplasmic component",21,0
1056,Tetrahydrodipicolinate N-succinyltransferase,17,1
1057,Predicted ester cyclase,15,0
1058,NAD dependent epimerase/dehydratase family enzyme,16,2
1059,Pyoverdine/dityrosine biosynthesis protein Dit1,15,3
1060,Putative aminopeptidase FrvX,18,0
1061,"Predicted membrane metallochaperone YozB (3H, Sco1 fusion), DUF420 family",13,1
1062,Serine/threonine protein kinase,17,0
1063,"Ubiquinone biosynthesis protein UbiJ, contains SCP2 domain",18,1
1064,Ribosomal protein S17E,20,0
1065,"Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type",15,3
1066,Myo-inositol catabolism protein LolC,17,2
1067,Arginine decarboxylase (spermidine biosynthesis),14,0
1068,"Predicted ribosome-associated RNA-binding protein Tma20, contains PUA domain",18,0
1069,Ribosomal protein L39E,15,2
1070,"Uncharacterized conserved protein, DUF2290 domain",14,2
1071,"Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains",18,0
1072,"Exosome complex RNA-binding protein Rrp42, RNase PH superfamily",18,1
1073,Formylmethanofuran dehydrogenase subunit B,15,4
1074,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",20,0
1075,Sugar phosphate isomerase/epimerase,16,1
1076,Glycosyltransferase involved in cell wall bisynthesis,18,2
1077,"PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)",17,1
1078,Beta-galactosidase GanA,20,1
1079,Phosphoglucomutase/phosphomannomutase,20,0
1080,Replicative DNA helicase,20,0
1081,"Uncharacterized conserved protein YciU, UPF0263 family",20,0
1082,Archaeal chemotaxis protein CheF,15,0
1083,Ureidoglycolate hydrolase (allantoin degradation),20,0
1084,dTDP-4-dehydrorhamnose reductase,15,3
1085,Arginine exporter protein ArgO,13,5
1086,Recombinational DNA repair protein (RAD52 pathway),21,0
1087,"Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family",18,1
1088,"Ni,Fe-hydrogenase III large subunit",15,4
1089,Ribosomal protein S2,17,2
1090,"Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)",16,2
1091,Acyl-carrier protein (citrate lyase gamma subunit),20,1
1092,"Uncharacterized conserved protein YqcC, DUF446 family",18,1
1093,"YycH protein, regulator of the WalKR two-component signal transduction system",16,2
1094,"RNA processing exonuclease, beta-lactamase fold, Cft2 family",21,0
1095,"Predicted component TssB of the type VI protein secretion system, VipA/VipB/TssB family",20,0
1096,"Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion",17,3
1097,Ribosomal protein L19E,15,2
1098,Uncharacterized NAD(P)/FAD-binding protein YdhS,20,0
1099,"Predicted RNA-binding protein, contains C-terminal EMAP domain",17,0
1100,Flp pilus assembly protein TadC,17,0
1101,"Predicted membrane anchor for polysulfide/nitrite-type reductase, PsrC/NrfD syperfamily",17,1
1102,"Predicted sugar hydrolase, contains GT1 and HAD domains",17,0
1103,"Type III secretory pathway, EscS/YscS component",17,3
1104,"Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family",16,2
1105,Glutamate or tyrosine decarboxylase or a related PLP-dependent protein,12,0
1106,Ribosomal protein L18E,15,2
1107,"Uncharacterized conserved protein, DUF3820 family",15,5
1108,tRNA G37 N-methylase Trm5,19,0
1109,"Transcriptional regulator of competence genes, TfoX/Sxy family",18,2
1110,CDP-diacylglycerol pyrophosphatase,20,1
1111,"Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain",20,0
1112,3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase,17,0
1113,"ACT domain, binds amino acids and other small ligands",14,2
1114,"MinD-like ATPase FlhG/YlxH, activator of the FlhF-type GTPase",16,2
1115,Ribosomal protein S21,19,1
1116,Phage P2 baseplate assembly protein gpV,16,0
1117,"Type IV secretory pathway, TrbF component",21,0
1118,"RseB, negative regulator of sigma E activity",20,0
1119,"Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)",13,2
1120,Bacterial nucleoid DNA-binding protein IHF-alpha,18,0
1121,Predicted thioesterase,19,1
1122,Na+ or H+-translocating membrane pyrophosphatase,16,3
1123,Spore coat protein CotH,21,0
1124,Cell division ATPase FtsE,20,0
1125,"Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs",16,2
1126,"Uncharacterized conserved protein YpmB, contains C-terminal PepSY domain",20,1
1127,2-keto-3-deoxy-6-phosphogluconate aldolase,14,5
1128,Predicted lipoprotein involved in lipopolysaccharide assembly,19,1
1129,Post-segregation antitoxin (ccd killing mechanism protein) encoded by the F plasmid,14,3
1130,"Type II secretory pathway, PulJ/GspJ component",20,0
1131,Outer membrane cobalamin receptor protein BtuB,21,0
1132,Phosphoserine aminotransferase,19,0
1133,Nicotinamidase-related amidase,16,2
1134,PHP family phosphoesterase with a Zn ribbon,15,4
1135,"Endonuclease V homolog, UPF0215 family",17,1
1136,"Uncharacterized conserved protein YycO, NlpC/P60 family",19,1
1137,Peptide chain release factor RF-3,18,0
1138,Putative heme-binding protein PhuW,15,1
1139,tRNA A37 threonylcarbamoyladenosine modification protein TsaB,18,1
1140,"Predicted class III extradiol dioxygenase, MEMO1 family",19,1
1141,"Glycosylphosphatidylinositol transamidase (GPIT), subunit GPI8",15,2
1142,dGTP triphosphohydrolase,17,2
1143,"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain",16,4
1144,Dihydroxyacid dehydratase/phosphogluconate dehydratase,15,1
1145,Na+/H+ antiporter NhaA,14,3
1146,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",20,0
1147,Replication initiation and membrane attachment protein DnaB,18,1
1148,Recombination-promoting DNA endonuclease RpnC/YadD,16,1
1149,"Uncharacterized conserved protein, DUF1919 family",19,0
1150,"Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)",17,1
1151,"Uncharacterized membrane protein, DsbD domain",19,0
1152,Predicted kinase related to dihydroxyacetone kinase,15,3
1153,cAMP phosphodiesterase,18,0
1154,L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D,15,3
1155,Tryptophan synthase beta chain,15,2
1156,Spermidine synthase (polyamine aminopropyltransferase),15,2
1157,Pyruvate kinase,13,3
1158,Chromosome segregation ATPase Smc,14,1
1159,"SOS response regulatory protein OraA/RecX, interacts with RecA",21,0
1160,Flagellar basal body-associated protein FliL,16,2
1161,"Uncharacterized protein, contains Mth938-like domain",15,3
1162,"Uncharacterized conserved protein AF1501, DUF2226 family",19,1
1163,Ribosomal protein S8,17,2
1164,"ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component",15,2
1165,Ribonuclease P protein subunit RPR2,17,1
1166,"DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif",17,2
1167,"tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Pcc1 subunit",20,0
1168,"Stage II sporulation protein SpoIIM, component of the engulfment complex",20,1
1169,Uroporphyrinogen-III methylase (siroheme synthase),13,1
1170,Thiol-disulfide isomerase or thioredoxin,20,1
1171,"Uncharacterized conserved protein, DUF2199 domain",17,1
1172,"Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity",18,0
1173,Alpha-L-arabinofuranosidase,21,0
1174,"Arsenite efflux pump ArsB, ACR3 family",15,5
1175,Mannose-1-phosphate guanylyltransferase,21,0
1176,"Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain",14,3
1177,Alkyl hydroperoxide reductase subunit AhpF,16,2
1178,"Multisubunit Na+/H+ antiporter, MnhE subunit",21,0
1179,"Predicted RNA polymerase sigma factor, contains C-terminal TPR domain",15,2
1180,Flagellar biosynthesis chaperone FliJ,14,4
1181,Cytochrome c biogenesis protein CcmF,14,2
1182,Protein chain release factor RF1,15,0
1183,Ribosomal protein S15P/S13E,12,3
1184,"Peptidyl-prolyl isomerase, parvulin family",16,0
1185,"Uncharacterized membrane protein PF0508, contains N-terminal glycosyltransferase domain of PMT family",19,0
1186,Diphthamide synthase (EF-2-diphthine--ammonia ligase),19,0
1187,Site-specific recombinase,20,0
1188,"Uncharacterized conserved protein, DUF1330 family",21,0
1189,Archaeal shikimate kinase,21,0
1190,Flagellar assembly factor FliW,13,2
1191,"Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold",20,0
1192,Hydrogenase/urease accessory protein HupE,17,1
1193,"Uncharacterized conserved protein, contains ParB-like nuclease domain",20,1
1194,Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit,17,1
1195,Isochorismate synthase EntC,14,0
1196,Superfamily II DNA helicase RecQ,18,0
1197,Branched-chain amino acid permease,15,2
1198,Nicotinate-nucleotide adenylyltransferase NadD,11,3
1199,"Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific",16,2
1200,"Exonuclease VII, large subunit",16,0
1201,"Uncharacterized conserved protein YaaW, UPF0174 family",15,2
1202,"DNA primase, phage- or plasmid-associated",15,2
1203,Predicted peptidase,19,1
1204,Glutamate mutase epsilon subunit,17,3
1205,4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC,16,2
1206,Phosphodiesterase/alkaline phosphatase D,16,0
1207,"Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains",18,1
1208,Ribosomal protein L31E,17,2
1209,NADH:ubiquinone oxidoreductase subunit 3 (chain A),20,1
1210,"Uncharacterized conserved protein, PKD repeat domain",17,2
1211,"Periplasmic protein PbgA/YejM, regulator of the LPS biosynthesis, AlkP superfamily",21,0
1212,Formyltetrahydrofolate hydrolase,8,3
1213,"Phosphatidate phosphatase PAH1, contains Lipin and LNS2 domains. can be involved in plasmid maintenance",19,1
1214,Na+/H+ antiporter NhaC/MleN,19,0
1215,"H+/gluconate symporter GntT or related permease, GntP/DsdX family",20,0
1216,"Uncharacterized conserved protein, DUF1430 domain",17,2
1217,"Uncharacterized conserved protein, DUF2145 domain",13,3
1218,"Chromosome segregation protein Spo0J, contains ParB-like nuclease domain",18,3
1219,"Type IV secretory pathway, VirB6 component",18,0
1220,Ribosomal protein L10,19,0
1221,DNA-binding SWIB/MDM2 domain,17,1
1222,Alkaline phosphatase,14,1
1223,"Archaeal YidC/Oxa1-related membrane protein, DUF106 family",19,1
1224,Aspartyl/asparaginyl-tRNA synthetase,19,1
1225,Nitrate reductase beta subunit,19,1
1226,Type IV pilus assembly protein PilF/PilW,18,1
1227,"Transposase and inactivated derivatives, IS1 family",15,3
1228,"Predicted transciptional regulator, contains HTH domain",21,0
1229,"Uncharacterized small protein, DUF1192 family",20,0
1230,Septum formation topological specificity factor MinE,13,3
1231,Ribosomal protein L9,13,2
1232,"Alcohol dehydrogenase YqhD, Fe-dependent ADH family",12,4
1233,Purine nucleoside phosphorylase,15,2
1234,Ribosomal protein L20A (L18A),19,0
1235,"Fermentation-respiration switch esterase FrsA, DUF1100 family",15,3
1236,"HEPN domain protein, predicted toxin of MNT-HEPN system",17,1
1237,"Alpha-glucosidase/xylosidase, GH31 family",20,0
1238,Adenine-specific DNA N6-methylase,18,0
1239,ADP-heptose:LPS heptosyltransferase,13,2
1240,"Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains",13,0
1241,"Uncharacterized lipoprotein YehR, DUF1307 family",20,1
1242,Ribonuclease HI,20,1
1243,Uncharacterized membrane protein Smp affecting hemolysin expression,14,4
1244,"ABC-type taurine transport system, periplasmic component",21,0
1245,Elongation factor P--beta-lysine ligase (EF-P beta-lysylation pathway),17,0
1246,"Cobalamin biosynthesis protein CobN, Mg-chelatase",16,2
1247,DNA polymerase B elongation subunit,19,0
1248,"rRNA maturation protein Rpf1, contains Brix/IMP4 (anticodon-binding) domain",19,1
1249,"DNA-directed RNA polymerase, alpha subunit/40 kD subunit",15,1
1250,"ABC-type maltose transport system, permease component MalG",10,4
1251,Predicted deacylase,19,2
1252,Inactivated superfamily I helicase,18,1
1253,Molybdopterin-dependent catalytic subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases,19,1
1254,Putative cysteine ligase BshC/YllA (bacillithiol biosynthesis),19,0
1255,Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase,18,0
1256,"Predicted  kinase, aminoglycoside phosphotransferase (APT) family",16,2
1257,"ABC-type molybdate transport system, permease component ModB",20,0
1258,Aspartate/methionine/tyrosine aminotransferase,16,3
1259,Chloramphenicol 3-O-phosphotransferase,18,2
1260,MoxR-like ATPase,18,1
1261,"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit",17,2
1262,ATPase/5’-3’ helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V),17,0
1263,"Flagellar motility protein MotE, a chaperone for MotC folding",14,1
1264,"DNA-binding transcriptional regulator, MltR family",19,0
1265,"Endo-1,4-beta-D-glucanase Y",14,3
1266,Flavodoxin/ferredoxin--NADP reductase,13,5
1267,Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase),13,2
1268,"Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains",20,0
1269,Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain,13,4
1270,Preprotein translocase subunit SecE,19,1
1271,"Heterodisulfide reductase, subunit A (polyferredoxin)",18,1
1272,SPX domain-containing protein involved in vacuolar polyphosphate accumulation,15,1
1273,"Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily",21,0
1274,Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase),18,0
1275,Ribosome modulation factor,14,2
1276,"GrpB domain, predicted nucleotidyltransferase, UPF0157 family",18,2
1277,"Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)",15,3
1278,"SirA-like two-layered alpha/beta sandwich domain, DUF2249 family",17,2
1279,Nicotinamide riboside transporter PnuC,18,0
1280,Predicted small metal-binding protein,21,0
1281,Lipopolysaccharide export system protein LptC,12,1
1282,"Type IV secretory pathway, VirD2 component (relaxase)",19,1
1283,"Uncharacterized conserved protein YjdB, contains Ig-like domain",18,2
1284,Deoxyhypusine synthase,16,2
1285,Leu/Phe-tRNA-protein transferase,20,0
1286,"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfB subunit",21,0
1287,"Outer membrane channel-forming protein BP26/OMP28, SIMPL family",15,3
1288,tRNA pseudouridine-54 N-methylase,14,1
1289,Outer membrane lipoprotein LptE/RlpB (LPS assembly),19,2
1290,"EntE, 2,3-dihydroxybenzoate-AMP synthase component of non-ribosomal peptide synthetase",20,1
1291,"Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains",14,3
1292,Carbamoylphosphate synthase large subunit,14,3
1293,Uncharacterized lipoprotein YbaY,18,2
1294,Repressor of nif and glnA expression,12,2
1295,"Uncharacterized membrane protein, DUF2243 domain",19,1
1296,"Mlc titration factor MtfA, regulates ptsG expression",18,0
1297,"Predicted transglutaminase-like protease, UPF0252 family",16,2
1298,"Uncharacterized conserved protein YjeT, DUF2065 family",18,0
1299,Uncharacterized conserved protein MTH_862,17,0
1300,Transcription termination factor Rho,19,0
1301,Na+/H+-dicarboxylate symporter,19,2
1302,Mn-containing catalase (includes spore coat protein CotJC),17,1
1303,Glutamine phosphoribosylpyrophosphate amidotransferase,16,3
1304,Archaeal pantoate kinase,19,1
1305,Predicted amidohydrolase YtcJ,19,0
1306,Bacterial lipocalin Blc,14,3
1307,"Cell division inhibitor SulA, prevents FtsZ ring assembly",21,0
1308,tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE,17,1
1309,"ABC-type enterochelin transport system, permease component",18,1
1310,"Predicted small methyltransferase MTH1000, UPF0146 family",18,0
1311,"Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain",20,1
1312,"tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain",17,2
1313,"Archaellum component FlaF, FlaF/FlaG flagellin family",17,2
1314,Type IV pilus assembly protein PilW,15,1
1315,Cytoplasmic chaperone NapD for the signal peptide of periplasmic nitrate reductase NapAB,19,0
1316,Uncharacterized membrane protein YwzB,19,1
1317,"Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit",20,0
1318,"Exosome subunit, RNA binding protein with dsRBD fold",19,0
1319,"N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit",15,1
1320,Ribosomal protein L44E,20,0
1321,"Acetolactate synthase small subunit, contains ACT domain",21,0
1322,"Uncharacterized conserved protein, DUF2316 domain",17,2
1323,Glutamine cyclotransferase,15,2
1324,Acetamidase/formamidase,16,3
1325,Adenylate kinase or related kinase,16,0
1326,DNA uptake protein ComE or related DNA-binding protein,17,2
1327,"MFS-type transporter involved in bile tolerance, Atg22 family",17,0
1328,Type IV secretory pathway ATPase VirB11/Archaellum biosynthesis ATPase ArlI/FlaI,20,0
1329,Phosphotransferase system cellobiose-specific component IIB,17,3
1330,Protein chain release factor PrfB,13,3
1331,"Cbb3-type cytochrome oxidase, subunit 1",15,1
1332,"LD-carboxypeptidase LdcB, LAS superfamily",12,5
1333,Unannotated,19,0
1334,"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component",17,2
1335,Glycine cleavage system regulator GcvR,7,3
1336,Malate/lactate dehydrogenase,14,2
1337,"Phosphotransferase system, galactitol-specific IIB component",20,0
1338,"Formaldehyde-activating enzyme (5,6,7,8-tetrahydromethanopterin hydrolyase)",19,1
1339,"Membrane protein MutK/YedI, may be involved in DNA repair",18,2
1340,"Uncharacterized conserved protein AF1278, contains saccharopine dehydrogenase N-terminal (SDHN) domain",21,0
1341,"ABC-type transport system involved in multi-copper enzyme maturation, permease component",17,0
1342,"Uncharacterized conserved protein, DUF2330 domain",16,2
1343,Aminoglycoside N3'-acetyltransferase,15,2
1344,Very-short-patch-repair endonuclease,14,3
1345,Adenine specific DNA methylase Mod,14,2
1346,Steroid 5-alpha reductase family enzyme,16,3
1347,BRCT domain type II,18,1
1348,Ribosomal protein S5,19,0
1349,Ribosomal protein S13,21,0
1350,Ribosomal protein L32E,17,2
1351,"DNA topoisomerase VI, subunit B",20,0
1352,Glucose-6-phosphate 1-dehydrogenase,16,2
1353,tRNA A37 methylthiotransferase MiaB,21,0
1354,Site-specific recombinase XerC,13,2
1355,Adenylylsulfate kinase or related kinase,17,3
1356,"Trehalose-6-phosphate synthase, GT20 family",17,2
