,phylum_name,feature_name,coefficient
1529,Bacteroidota,Branched-chain amino acid transport protein AzlD,0.0050317117707272
1530,Bacteroidota,Predicted nucleotide-binding protein containing TIR -like domain,0.0013116665867506
1531,Bacteroidota,"Transposase, IS1182 family",0.002931157617841
1532,Bacteroidota,"Uncharacterized beta-barrel protein YwiB, DUF1934 family",-0.0042340353413965
1533,Bacteroidota,"Uncharacterized conserved protein, DUF1919 family",-0.0023553115062103
1534,Bacteroidota,"Membrane-anchored lipoprotein Tpp15, major membrane immunogen",-0.0062209204361667
1535,Bacteroidota,"Uncharacterized protein, contains DUF2185 domain",7.537909278607036e-05
1536,Bacteroidota,"Membrane regulatory protein PfoR, PTS_EIIC_2 domain (does not regulate perfringolysin expression)",0.0018831600503784
1537,Bacteroidota,"Transcriptional regulator of NAD metabolism, contains HTH and 3H domains",0.0015205880999001
1538,Bacteroidota,"Iron-binding protein Fra/YdhG, frataxin family (Fe-S cluster biosynthesis)",-0.0053177863388038
1539,Bacteroidota,Predicted protein tyrosine phosphatase,-0.0012164171003689
1540,Bacteroidota,Spore coat protein CotH,-0.0016618954009359
1541,Bacteroidota,"5-methylcytosine-specific restriction endonuclease McrBC, regulatory subunit McrC",-0.0023712029906614
1542,Bacteroidota,"Predicted antitoxin, contains HTH domain",0.0009384048855786
1543,Bacteroidota,"Predicted NTPase, NACHT family domain",0.0057631589892343
1544,Bacteroidota,"Uncharacterized membrane protein, DUF1361 domain",0.0010226508820302
1545,Bacteroidota,"Uncharacterized membrane protein, UPF0136 family",0.0017599479280034
1546,Bacteroidota,"Uncharacterized membrane protein, DUF2061 family",0.0006861747586185
1547,Bacteroidota,"ABC-type uncharacterized transport system YnjBCD, permease component",-0.0002404451516702
1548,Bacteroidota,"ABC-type polysaccharide transport system, permease component",2.534027416954589e-05
1549,Bacteroidota,N-acetylmuramoyl-L-alanine amidase CwlA,-0.0016060688300138
1550,Bacteroidota,Predicted metal-dependent peptidase,0.0017358398531394
1551,Bacteroidota,Uncharacterized conserved protein YraI,0.0004483682148971
1552,Bacteroidota,"Ribosome biogenesis protein, NOL1/NOP2/FMU family",0.0016860420208868
1553,Bacteroidota,"Uncharacterized conserved protein, contains FMN-binding domain",0.0033501254788323
1554,Bacteroidota,"Uncharacterized conserved protein, DUF1062 domain",-0.0162434841209994
1555,Bacteroidota,Phage-related protein YomH,-0.0021557412571816
1556,Bacteroidota,Uncharacterized N-terminal domain of the transcription elongation factor GreA,0.0013225801514694
1557,Bacteroidota,"Uncharacterized protein, contains GIY-YIG domain",-0.0003625030322582
1558,Bacteroidota,"Protein kinase association domain CaMKII_AD, NTF2-like superfamily",0.0012433810235688
1559,Bacteroidota,"Uncharacterized conserved protein YodC, DUF2158 family",-0.0003364774832484
1560,Bacteroidota,Predicted ferric reductase,-0.0014631365410133
1561,Bacteroidota,"Uncharacterized conserved protein, DUF1415 family",-0.003219822221152
1562,Bacteroidota,"Type IV secretory pathway, TrbD component",-0.0005318414148335
1563,Bacteroidota,"Uncharacterized conserved protein, DUF459 domain",0.0065311603711831
1564,Bacteroidota,Uncharacterized membrane protein YcfT,-0.0005691524832559
1565,Bacteroidota,"Uncharacterized protein, contains DUF1214 domain",-0.002647779079251
1566,Bacteroidota,"Exopolysaccharide biosynthesis protein EpsI, predicted pyruvyl transferase",-0.00185346137748
1567,Bacteroidota,Septation ring formation regulator EzrA,0.0044851725491784
1568,Bacteroidota,"Uncharacterized conserved protein YktA, UPF0223 family",0.0004393239152533
1569,Bacteroidota,"Uncharacterized conserved protein YpmS, DUF2140 family",-0.0005592617677897
1570,Bacteroidota,"YycI protein, regulator of the WalKR two-component signal transduction system",0.0011591185753492
1571,Bacteroidota,"Type IV secretory pathway, TrbL components",-0.0009912550399233
1572,Bacteroidota,"Uncharacterized protein, contains ferritin-like DUF455 domain",0.0003102301644482
1573,Bacteroidota,"Flp pilus assembly protein TadG, includes N-terminal TadE domain",-0.0003526342353557
1574,Bacteroidota,Chromate resistance protein ChrB1,0.0029306412350069
1575,Bacteroidota,"Aminopropyltransferase BpsA, N(4)-bis(aminopropyl)spermidine biosynthesis",-0.0127447646223747
1576,Bacteroidota,"LGFP repeat-containing protein, may be involved in cell wall binding",-0.0024922315077482
1577,Bacteroidota,"Limonene-1,2-epoxide hydrolase LimA/EphG",-0.0006994853279744
1578,Bacteroidota,"Midasin, AAA ATPase with  vWA domain, involved in ribosome maturation",0.001728648448832
1579,Bacteroidota,Fibronectin type 3 domain,-0.0036118143221118
1580,Bacteroidota,Predicted naringenin-chalcone synthase,-0.0020719737893891
1581,Bacteroidota,Stage 0 sporulation-control protein Spo0M,-0.0005755641648648
1582,Bacteroidota,"Uncharacterized conserved protein, contains thiamine pyrophosphokinase N- and C- domains",-0.0014099413547167
1583,Bacteroidota,Stress response protein YsnF (function unknown),0.0004373924609426
1584,Bacteroidota,"Uncharacterized conserved protein, DUF2256 family",0.0002405618899455
1585,Bacteroidota,Cytochrome b involved in lipid metabolism,0.0001281094994805
1586,Bacteroidota,Extracellular (periplasmic) sensor domain CHASE (specificity unknown),0.0023211155679719
1587,Bacteroidota,"FoF1-type ATP synthase AtpZ/Atp1/AtpQ subunit, putative Ca2+/Mg2+ transporter",-0.0004352277021787
1588,Bacteroidota,HKD family nuclease,-0.000971559638367
1589,Bacteroidota,Ligand-binding sensor domain,-0.0019218392635028
1590,Bacteroidota,"Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats",-0.0046931070923765
1591,Bacteroidota,"Uncharacterized conserved protein YydD, contains DUF2326 domain",-0.0033582284064232
1592,Bacteroidota,"Uncharacterized conserved protein, DUF507 domain",0.0007497686818906
1593,Bacteroidota,"Propanediol dehydratase, small subunit",0.0021180678518473
1594,Bacteroidota,Mu-like prophage protein gp29,0.0002402433069693
1595,Bacteroidota,"Flagellar basal body lipoprotein FlgP, LPP20 family",0.0004872183552513
1596,Bacteroidota,"Predicted restriction endonuclease, Mrr-cat superfamily",0.0013043593619904
1597,Bacteroidota,"Cadmium resistance protein CadD, predicted permease",-0.0025888300562379
1598,Bacteroidota,"Uncharacterized conserved protein, DUF2304 domain",0.0016989717639057
1599,Bacteroidota,"Mitochondrial translation protein, Rmd1/RMND1/DUF155 family",0.0017881569556394
1600,Bacteroidota,"Neuraminidase (sialidase) NanH, contains C-terminal autotransporter domain",0.0100199015721508
1601,Bacteroidota,"Uncharacterized conserved protein YwqG, DUF1963 family",0.0084120091570717
1602,Bacteroidota,"Uncharacterized conserved protein, contains thioredoxin-like domain",-0.0009839605530935
1603,Bacteroidota,Biotin operon repressor,-0.0016855084853754
1604,Bacteroidota,Archaeal/vacuolar-type H+-ATPase subunit H,0.0015692584827206
1605,Bacteroidota,"Uncharacterized conserved protein, DUF2262 domain",-0.0066635863374137
1606,Bacteroidota,Mu-like prophage protein gpG,-0.0033116869300715
1607,Bacteroidota,"Predicted phosphoadenosine phosphosulfate sulfurtransferase, contains C-terminal DUF3440 domain",0.0139637412094786
1608,Bacteroidota,Signal transduction histidine kinase regulating phosphoglycerate transport system,-0.0010191163876308
1609,Bacteroidota,"Transcriptional regulator, middle operon regulator (Mor) family",0.0045998344442049
1610,Bacteroidota,Plasmid replication initiator protein,0.0053208048521051
1611,Bacteroidota,"Glycosylphosphatidylinositol transamidase (GPIT), subunit GPI8",-0.0007947260675677
1612,Bacteroidota,Endo-beta-N-acetylglucosaminidase D,-0.0027883047224644
1613,Bacteroidota,Extracytoplasmic sensor domain CHASE3 (specificity unknown),-0.0036821644044982
1614,Bacteroidota,"Predicted metal-dependent carbohydrate esterase YdaL, contains NodB-like catalytic (CE4) domain",-0.0008191700038522
1615,Bacteroidota,Phage anti-repressor protein Ant,-0.0116741806862288
1616,Bacteroidota,"NTP pyrophosphatase, MazG superfamily",0.0122515126849624
1617,Bacteroidota,SRSO17 transposase,-0.0012303099841237
1618,Bacteroidota,PPE-repeat protein,-0.0003299125264497
1619,Bacteroidota,"Colicin E2 tolerance protein CbrC, UPF0167 family",-0.0007109656095212
1620,Bacteroidota,Regulatory P domain of the subtilisin-like proprotein convertases and other proteases,-0.0011034585782406
1621,Bacteroidota,Chitodextrinase,0.006055822301092
1622,Bacteroidota,Uncharacterized conserved protein YdaT,-0.0042219907360905
1623,Bacteroidota,Mitochondrial DNA-directed RNA polymerase,0.0004046352927201
1624,Bacteroidota,CRISPR-Cas system type III CSM-effector complex small subunit Csm2,0.0004897520336191
1625,Bacteroidota,"Uncharacterized conserved protein, UPF0128 family",0.0012547780551955
1626,Bacteroidota,"Uncharacterized conserved protein, DUF505 domain",1.3164799739622168e-15
1627,Bacteroidota,Predicted regulatory domain of a methyltransferase,0.000455746971891
1628,Bacteroidota,"Uncharacterized conserved protein YdaU, DUF1376 family",0.0003101655155141
1629,Bacteroidota,Mu-like prophage host-nuclease inhibitor protein Gam,0.0059408767551355
1630,Bacteroidota,"TFIIF-interacting CTD phosphatase, includes NLI-interacting factor",-0.0028221448802644
1631,Bacteroidota,LPS sulfotransferase NodH,-0.0008588968550151
1632,Bacteroidota,"Uncharacterized conserved protein YfeS, contains WGR domain",0.0020353330132035
1633,Bacteroidota,"Cytolysin, a secreted calcineurin-like phosphatase",0.0002621963937291
1634,Bacteroidota,"Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain",-0.0070915843281341
0,Acidobacteriota,"Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ",0.0009178339054825
1,Acidobacteriota,Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module,0.0039667909593915
2,Acidobacteriota,"ABC-type microcin C transport system, duplicated ATPase component YejF",0.0006307405818132
3,Acidobacteriota,Pectin methylesterase and related acyl-CoA thioesterases,0.0002777967719841
4,Acidobacteriota,"Thiosulfate dehydrogenase TsdA, contains C-terminal cytochrome c domain",0.0061568740085219
5,Acidobacteriota,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",0.0132346149201661
6,Acidobacteriota,"DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains",0.0017700229346081
7,Acidobacteriota,Mu-like prophage tail sheath protein gpL,-0.0007868386509603
8,Acidobacteriota,Uncharacterized conserved protein involved in copper resistance,0.0002752289453086
9,Acidobacteriota,"Flp pilus assembly protein, pilin Flp",0.0038748001036731
10,Acidobacteriota,"Uncharacterized phage-associated protein, contains DUF4065 domain",0.0016670537285065
11,Acidobacteriota,Mu-like prophage FluMu protein gp28,0.0020859794222077
12,Acidobacteriota,"Uncharacterized conserved protein, DUF1284 domain",0.0212349756794611
13,Acidobacteriota,Mu-like prophage protein gp29,0.0025088545630128
14,Acidobacteriota,Mu-like prophage protein gp36,0.0303493979330503
0,Desulfobacterota,"7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily",0.0006836331169723
1,Desulfobacterota,"ABC-type sulfate transport system, permease component",-0.000697966946379
2,Desulfobacterota,"ABC-type xylose transport system, permease component",-0.0018228447543122
3,Desulfobacterota,Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase,-0.00217465292428
4,Desulfobacterota,Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases,-0.0053304822407083
5,Desulfobacterota,"DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog",-0.0018945848320689
6,Desulfobacterota,Fic family protein,-0.0013662646194389
7,Desulfobacterota,"Formate/nitrite transporter FocA, FNT family",0.0018837223987005
8,Desulfobacterota,"Glycyl-tRNA synthetase, alpha subunit",-0.0034594386587676
9,Desulfobacterota,L-lactate permease,0.0106562357194047
10,Desulfobacterota,Membrane carboxypeptidase/penicillin-binding protein PbpC,-0.0038518861055547
11,Desulfobacterota,Methionyl-tRNA synthetase,-0.0035434705107612
12,Desulfobacterota,"Na+-driven multidrug efflux pump, DinF/NorM/MATE family",0.0088901408781065
13,Desulfobacterota,"Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains",-0.0013038547766704
14,Desulfobacterota,Peptide methionine sulfoxide reductase MsrA,0.0015760857426383
15,Desulfobacterota,Phosphatidylglycerophosphatase A,-0.0002063228880659
16,Desulfobacterota,Putative Mn2+ efflux pump MntP,0.0010695981019418
17,Desulfobacterota,Pyrroline-5-carboxylate reductase,-0.0032830938189713
18,Desulfobacterota,Recombinational DNA repair protein RecO (RecF pathway),-0.0042133086951231
19,Desulfobacterota,REP element-mobilizing transposase RayT,0.0035025356858313
20,Desulfobacterota,"Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains",-0.0102130324404853
21,Desulfobacterota,Seryl-tRNA(Sec) selenium transferase,-0.0007750417681484
22,Desulfobacterota,"Spore coat polysaccharide biosynthesis protein SpsG, predicted glycosyltransferase",-0.0049175986155792
23,Desulfobacterota,"Uncharacterized conserved protein YhaN, contains AAA domain",0.0059163894642542
24,Desulfobacterota,"Lysine export protein LysO/YbjE, DUF340 family",0.0107667316950144
25,Desulfobacterota,Membrane protein implicated in regulation of membrane protease activity,-0.0039169173419858
26,Desulfobacterota,Arginine decarboxylase (spermidine biosynthesis),0.0019523456631016
27,Desulfobacterota,Beta-lactamase class A,0.0048965381834493
28,Desulfobacterota,"DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains",0.000377123028028
29,Desulfobacterota,Holliday junction resolvasome RuvABC DNA-binding subunit,-0.0046723654831129
30,Desulfobacterota,Sulfur carrier protein ThiS (thiamine biosynthesis),0.0048322443306894
31,Desulfobacterota,Isopentenyldiphosphate isomerase,-0.0050533042813623
32,Desulfobacterota,Holliday junction resolvasome RuvABC endonuclease subunit RuvC,-0.0033481102719383
33,Desulfobacterota,"Iron only hydrogenase large subunit, C-terminal domain",0.0090211511214328
34,Desulfobacterota,Multidrug transporter EmrE and related cation transporters,0.0199474248261188
35,Desulfobacterota,"Predicted DNA-binding protein with ‘double-wing’ structural motif, MmcQ/YjbR family",0.0119126492731294
36,Desulfobacterota,"Xanthine dehydrogenase, molybdopterin-binding subunit XdhB",0.0106505232317699
37,Desulfobacterota,Nucleoside 2-deoxyribosyltransferase,-0.0052082237950956
38,Desulfobacterota,"Uncharacterized conserved protein, contains a Zn-finger-like domain",-0.0019346058518874
39,Desulfobacterota,"Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain",0.0009609726177964
40,Desulfobacterota,"Intracellular sulfur oxidation protein, DsrE/DsrF family",0.0184621188437067
41,Desulfobacterota,"Aromatic ring-opening dioxygenase, LigB subunit",-0.0038127961762396
42,Desulfobacterota,Aspartate ammonia-lyase,0.0169831197109912
43,Desulfobacterota,Predicted trehalose synthase,0.0055747839501179
44,Desulfobacterota,"Uncharacterized membrane protein YccF, DUF307 family",0.0022404926361019
45,Desulfobacterota,"Vancomycin resistance protein YoaR (function unknown), contains peptidoglycan-binding and VanW domains",0.0575855963586421
46,Desulfobacterota,Uncharacterized membrane protein YkvI,-0.0009681233122862
47,Desulfobacterota,"Phosphotransferase system, fructose-specific IIC component",-0.0006039545865949
48,Desulfobacterota,"ABC-type methionine transport system, permease component",0.0010882917836268
49,Desulfobacterota,"Chitinase, GH19 family",0.0091476519174604
50,Desulfobacterota,Copper homeostasis protein CutC,-1.583597902081205e-05
51,Desulfobacterota,L-asparagine transporter or related permease,0.012769148505581
52,Desulfobacterota,Polygalacturonase,0.008976907551656
53,Desulfobacterota,"Uncharacterized membrane permease YidK, sodium:solute symporter family",-3.418379352456523e-05
54,Desulfobacterota,Virulence factor SrfB-related protein,3.853547442485455e-06
55,Desulfobacterota,Virulence factor SrfC-related protein,0.0052377734877334
56,Desulfobacterota,"ABC-type protease/lipase transport system, ATPase and permease components",0.0083064746001589
57,Desulfobacterota,Amino acid permease,0.0053232699163555
58,Desulfobacterota,C4-dicarboxylate transporter DcuC,-0.0104616289556082
59,Desulfobacterota,Citrate lyase synthetase CitC,-0.004243879010316
60,Desulfobacterota,DNA mismatch repair protein MutH,0.0019214483510065
61,Desulfobacterota,Na+/panthothenate symporter,0.0186333464248434
62,Desulfobacterota,Na+/serine and Na+/threonine symporter SstT,-0.006628772437743
63,Desulfobacterota,"Phage-related protein, tail protein J",0.0162641970270134
64,Desulfobacterota,"Regulator of T6SS expression TagF, TagF/ImpM/SciT family (unrelated to teichoic acid polymerase TagF of B.subtilis, COG1887)",-0.0011038462007863
65,Desulfobacterota,Site-specific recombinase XerC,-0.0001433187151544
66,Desulfobacterota,Threonine/homoserine efflux transporter RhtA,0.0096401483344678
67,Desulfobacterota,"Type IV pilus assembly protein, major pilin PilA",0.0004795955583682
68,Desulfobacterota,"Uncharacterized conserved protein, DUF2000 domain",-0.0010667531638365
69,Desulfobacterota,Uncharacterized membrane protein YjdF,0.000929294399302
70,Desulfobacterota,Ureidoglycine aminohydrolase,0.0087041912643838
71,Desulfobacterota,"ABC-type Zn2+ transport system, periplasmic component/surface adhesin ZnuA",0.0049307748122727
72,Desulfobacterota,"MHYT domain, NO-binding membrane sensor",0.0259404873228723
73,Desulfobacterota,"Type III secretory pathway, EscS/YscS component",0.0042319076878712
74,Desulfobacterota,"Type III secretory pathway, EscT/YscT component",0.0076924056021736
75,Desulfobacterota,"Uncharacterized conserved protein, DUF2126 family",0.0009895161720162
76,Desulfobacterota,Inactivated superfamily I helicase,0.0062419340446183
77,Desulfobacterota,tRNA-Met C34-N4-acetylcytidine synthase TmcAL,0.0002637314357348
78,Desulfobacterota,"Uncharacterized membrane protein YgaE, UPF0421/DUF939 family",0.0022957856155894
79,Desulfobacterota,"Riboflavin transporter RibN, EamA domain",0.0036923589105529
80,Desulfobacterota,"Uncharacterized conserved protein YjcR, contains N-terminal HTH domain",0.0105020457747284
81,Desulfobacterota,"Uncharacterized conserved protein YqfW, HAD superfamily",0.0044028589488167
82,Desulfobacterota,"ATP-dependent RNA circularization protein, DNA/RNA ligase (PAB1020)  family",0.000239831783546
83,Desulfobacterota,"Predicted RNase MK1237, contains PIN domain, UPF0278 family",0.0015997488695266
84,Desulfobacterota,Antirestriction protein ArdA,0.0080019823477812
85,Desulfobacterota,Capsule polysaccharide export protein KpsC/LpsZ,0.008287327714639
86,Desulfobacterota,Pectate lyase,0.0152345198539205
87,Desulfobacterota,"Transposase and inactivated derivatives, IS1 family",0.0206425740731747
88,Desulfobacterota,"Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain",-0.0048345384852151
89,Desulfobacterota,Predicted periplasmic lipoprotein,-0.0003709768489524
90,Desulfobacterota,Chloramphenicol O-acetyltransferase,0.0076504459336835
91,Desulfobacterota,CTP:phosphocholine cytidylyltransferase LicC,0.0342720011307565
92,Desulfobacterota,"N-glycosidase YbiA/RibX (riboflavin biosynthesis, damage control), NADAR superfamily",0.0007943618606934
93,Desulfobacterota,Uncharacterized membrane protein YczE,0.018105758821206
94,Desulfobacterota,Predicted metal-dependent peptidase,0.0001564543073331
95,Desulfobacterota,Cobalamin biosynthesis cobaltochelatase CobT subunit,0.0003716570902681
96,Desulfobacterota,Mu-like prophage FluMu protein gp41,0.0050575271482144
97,Desulfobacterota,"Predicted phosphoadenosine phosphosulfate sulfurtransferase, contains C-terminal DUF3440 domain",0.0016934693161059
98,Desulfobacterota,Regulatory P domain of the subtilisin-like proprotein convertases and other proteases,0.0018509721207129
99,Desulfobacterota,"Uncharacterized conserved protein, DUF505 domain",0.0033506238907691
100,Desulfobacterota,Mu-like prophage host-nuclease inhibitor protein Gam,0.0174326516553735
0,Firmicutes_A,"(p)ppGpp synthase/hydrolase, HD superfamily",-0.0036646173926766
1,Firmicutes_A,1-acyl-sn-glycerol-3-phosphate acyltransferase,0.0103407454290528
2,Firmicutes_A,"1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family",0.0052840077869773
3,Firmicutes_A,1-deoxy-D-xylulose 5-phosphate reductoisomerase,0.0011604309522253
4,Firmicutes_A,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",0.0045665843966645
5,Firmicutes_A,16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity),-0.0047137438767765
6,Firmicutes_A,16S rRNA G966 N2-methylase RsmD,0.0001531319629162
7,Firmicutes_A,16S rRNA U1498 N3-methylase RsmE,0.001587025921142
8,Firmicutes_A,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,-0.0051174635645389
9,Firmicutes_A,"2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)",0.0108192047159774
10,Firmicutes_A,"2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family",-0.0083669318191558
11,Firmicutes_A,"23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family",-0.0029753668817579
12,Firmicutes_A,3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase,0.006439865926958
13,Firmicutes_A,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases,0.0005954018982809
14,Firmicutes_A,3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase,-0.000620402238639
15,Firmicutes_A,3-deoxy-D-manno-octulosonic-acid transferase,0.0032913877915977
16,Firmicutes_A,3-hydroxy-3-methylglutaryl CoA synthase,-0.0021283440080053
17,Firmicutes_A,3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase,-0.0089241268671035
18,Firmicutes_A,3-oxoacyl-(acyl-carrier-protein) synthase,0.0054362121779571
19,Firmicutes_A,3-phosphoglycerate kinase,-0.0056667233022367
20,Firmicutes_A,3-polyprenyl-4-hydroxybenzoate decarboxylase,0.0020859737849498
21,Firmicutes_A,3'->5' ssDNA/RNA exonuclease TatD,-0.0024685786114191
22,Firmicutes_A,3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase,-0.0012439158125735
23,Firmicutes_A,"3',5'-cyclic AMP phosphodiesterase CpdA",0.0008886631907222
24,Firmicutes_A,4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH,-0.005546691644968
25,Firmicutes_A,4-hydroxy-L-threonine phosphate dehydrogenase PdxA,-0.0034297320881225
26,Firmicutes_A,4-hydroxy-tetrahydrodipicolinate reductase,-0.0011392867939201
27,Firmicutes_A,4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase,-0.0019278702924892
28,Firmicutes_A,4-hydroxybenzoate polyprenyltransferase,0.0058449614369192
29,Firmicutes_A,5-formyltetrahydrofolate cyclo-ligase,-0.0041447731686131
30,Firmicutes_A,"5-methylthioribose/5-deoxyribulose 1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit",-0.0104573371956148
31,Firmicutes_A,"5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase",0.0007266992313751
32,Firmicutes_A,"5,10-methylenetetrahydrofolate reductase",-0.0025699723492832
33,Firmicutes_A,6-phosphofructokinase,0.0009480618935176
34,Firmicutes_A,6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase,0.0084669261797324
35,Firmicutes_A,6-pyruvoyl-tetrahydropterin synthase,0.0078592603703229
36,Firmicutes_A,"7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily",0.0001503063868945
37,Firmicutes_A,"8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family",-0.0041788207990833
38,Firmicutes_A,"ABC-type amino acid transport system, permease component",-0.0100236830804105
39,Firmicutes_A,"ABC-type branched-chain amino acid transport system, ATPase component LivF",0.0023451524140796
40,Firmicutes_A,"ABC-type Co2+ transport system, permease component",0.0021920650549057
41,Firmicutes_A,"ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component",-0.0084258553809495
42,Firmicutes_A,"ABC-type Fe3+ transport system, periplasmic component",-0.0037373991710212
43,Firmicutes_A,"ABC-type Fe3+ transport system, permease component",-0.0112760411610344
44,Firmicutes_A,"ABC-type Fe3+-hydroxamate transport system, periplasmic component",-0.0045682841292448
45,Firmicutes_A,"ABC-type guanosine uptake system NupNOPQ, ATPase component NupO",-0.0059922791087789
46,Firmicutes_A,"ABC-type lipopolysaccharide export system, ATPase component",0.0002358343248476
47,Firmicutes_A,"ABC-type lipoprotein export system, ATPase component",0.0053047372746711
48,Firmicutes_A,"ABC-type multidrug transport system, ATPase and permease component",9.407606820649262e-05
49,Firmicutes_A,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",-0.004232003838457
50,Firmicutes_A,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",-0.0014016155985338
51,Firmicutes_A,"ABC-type proline/glycine betaine transport system, permease component",0.0006008349858292
52,Firmicutes_A,"ABC-type spermidine/putrescine transport system, permease component I",-0.001761474568856
53,Firmicutes_A,"ABC-type sugar transport system, ATPase component MalK",-0.0006462803065947
54,Firmicutes_A,"ABC-type sugar transport system, permease component",0.0057521802005482
55,Firmicutes_A,"ABC-type taurine transport system, periplasmic component",-0.0191930789213455
56,Firmicutes_A,"ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components",0.0054756094622437
57,Firmicutes_A,"ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",-0.0019874210954386
58,Firmicutes_A,"ABC-type transport system involved in cytochrome c biogenesis, permease component",0.0018943940098117
59,Firmicutes_A,"ABC-type transport system involved in lipoprotein release, permease component LolC",-0.0047784922802257
60,Firmicutes_A,"ABC-type tungstate transport system, permease component TupA",-0.002344076615146
61,Firmicutes_A,"ABC-type uncharacterized transport system YnjBCD, periplasmic component",0.0096009134093847
62,Firmicutes_A,"ABC-type uncharacterized transport system, ATPase component",-0.0101575297456894
63,Firmicutes_A,"ABC-type uncharacterized transport system, periplasmic component",-0.0065478056153145
64,Firmicutes_A,"ABC-type xylose transport system, periplasmic component",-0.006302169761519
65,Firmicutes_A,"ABC-type xylose transport system, permease component",-0.0037875272806179
66,Firmicutes_A,Acetoin utilization deacetylase AcuC or a related deacetylase,-0.0015666545217282
67,Firmicutes_A,"Acetolactate synthase, small subunit",0.0121988180741994
68,Firmicutes_A,Acetyl esterase/lipase,0.0047326508426071
69,Firmicutes_A,"Acetyl xylan esterase AxeA and related esterases, LpqC family",0.0065116074070673
70,Firmicutes_A,"Acetyl/propionyl-CoA carboxylase, alpha subunit",0.0135950006403937
71,Firmicutes_A,Acetylornithine aminotransferase/4-aminobutyrate aminotransferase,0.0013691792146529
72,Firmicutes_A,"Acetyltransferase involved in cellulose biosynthesis, CelD/BcsL family",0.0028778512158599
73,Firmicutes_A,Aconitase A,-0.0001026427398462
74,Firmicutes_A,Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain),0.0057035332521237
75,Firmicutes_A,Acyl carrier protein,-0.0040676140547146
76,Firmicutes_A,"Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit",0.0027448737252984
77,Firmicutes_A,Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase,0.0041493086064483
78,Firmicutes_A,Acyl-CoA synthetase (NDP forming),-0.0064628467753906
79,Firmicutes_A,Acyl-CoA thioesterase FadM,0.0019954513952433
80,Firmicutes_A,"Acyl-CoA:acetate/3-ketoacid CoA transferase, beta subunit",0.0017408884589438
81,Firmicutes_A,Acyl-homoserine lactone (AHL) acylase PvdQ,0.0003831901747589
82,Firmicutes_A,Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37,0.0029725665858841
83,Firmicutes_A,Adenine deaminase,0.0077866676997297
